id,title,authors,published_date,url,pdf
1910.13120v2,A note on Faddeev--Popov action for doubled-yet-gauged particle and graded Poisson geometry,"Thomas Basile, Euihun Joung, Jeong-Hyuck Park",2019-10-29,http://arxiv.org/abs/1910.13120v2,http://arxiv.org/pdf/1910.13120v2
1910.12225v1,On Lie Bialgebroid Crossed Modules,"Honglei Lang, Yu Qiao, Yanbin Yin",2019-10-27,http://arxiv.org/abs/1910.12225v1,http://arxiv.org/pdf/1910.12225v1
1910.11273v2,On Curvature and Torsion in Courant Algebroids,"Paolo Aschieri, Francesco Bonechi, Andreas Deser",2019-10-23,http://arxiv.org/abs/1910.11273v2,http://arxiv.org/pdf/1910.11273v2
1910.08469v1,A Landscape of Hamiltonian Phase Spaces: on the foundations and generalizations of one of the most powerful ideas of modern science,Carlos Zapata-Carratala,2019-10-18,http://arxiv.org/abs/1910.08469v1,http://arxiv.org/pdf/1910.08469v1
1910.06164v2,Integrability of quotients in Poisson and Dirac geometry,Daniel Álvarez,2019-10-14,http://arxiv.org/abs/1910.06164v2,http://arxiv.org/pdf/1910.06164v2
1909.11014v1,A dual pair for the contact group,"Stefan Haller, Cornelia Vizman",2019-09-24,http://arxiv.org/abs/1909.11014v1,http://arxiv.org/pdf/1909.11014v1
1909.08967v3,Coisotropic Hofer-Zehnder capacities of convex domains and related results,"Rongrong Jin, Guangcun Lu",2019-09-19,http://arxiv.org/abs/1909.08967v3,http://arxiv.org/pdf/1909.08967v3
1909.04914v1,L-infinity bialgebroids and homotopy Poisson structures on supermanifolds,Theodore Voronov,2019-09-11,http://arxiv.org/abs/1909.04914v1,http://arxiv.org/pdf/1909.04914v1
1909.00744v1,Normal Form of Equivariant Maps and Singular Symplectic Reduction in Infinite Dimensions with Applications to Gauge Field Theory,Tobias Diez,2019-09-02,http://arxiv.org/abs/1909.00744v1,http://arxiv.org/pdf/1909.00744v1
1907.13211v1,Dirac structures in nonequilibrium thermodynamics for simple open systems,"François Gay-Balmaz, Hiroaki Yoshimura",2019-07-30,http://arxiv.org/abs/1907.13211v1,http://arxiv.org/pdf/1907.13211v1
1907.09251v3,Coisotropic submanifolds in $b$-symplectic geometry,"Stephane Geudens, Marco Zambon",2019-07-22,http://arxiv.org/abs/1907.09251v3,http://arxiv.org/pdf/1907.09251v3
1907.05004v1,Hom-Poisson-Nijenhuis structures on Hom-Lie algebroids and Hom-Dirac structures on Hom-Courant algebroids,Tomoya Nakamura,2019-07-11,http://arxiv.org/abs/1907.05004v1,http://arxiv.org/pdf/1907.05004v1
1907.00373v1,Dirac structures and port-Lagrangian systems in thermodynamics,"Hiroaki Yoshimura, François Gay-Balmaz",2019-06-30,http://arxiv.org/abs/1907.00373v1,http://arxiv.org/pdf/1907.00373v1
1906.04792v2,Quantization of dynamical symplectic reduction,"Martin Bojowald, Artur Tsobanjan",2019-06-11,http://arxiv.org/abs/1906.04792v2,http://arxiv.org/pdf/1906.04792v2
1905.13245v1,The geometry of graded cotangent bundles,Miquel Cueca,2019-05-30,http://arxiv.org/abs/1905.13245v1,http://arxiv.org/pdf/1905.13245v1
1905.11453v4,Dirac geometry and integration of Poisson homogeneous spaces,"Henrique Bursztyn, David Iglesias-Ponte, Jiang-Hua Lu",2019-05-27,http://arxiv.org/abs/1905.11453v4,http://arxiv.org/pdf/1905.11453v4
1905.04005v1,A monotone Lagrangian casebook,Jack Smith,2019-05-10,http://arxiv.org/abs/1905.04005v1,http://arxiv.org/pdf/1905.04005v1
1905.02798v2,Locally conformally symplectic reduction of the cotangent bundle,Miron Stanciu,2019-05-07,http://arxiv.org/abs/1905.02798v2,http://arxiv.org/pdf/1905.02798v2
1904.10141v1,Quantum Boson Algebra and Poisson Geometry of the Flag Variety,Yu Li,2019-04-23,http://arxiv.org/abs/1904.10141v1,http://arxiv.org/pdf/1904.10141v1
1903.12006v3,Poisson Principal Bundles,"Shahn Majid, Liam Williams",2019-03-28,http://arxiv.org/abs/1903.12006v3,http://arxiv.org/pdf/1903.12006v3
1903.01727v1,Bigraded cochain complexes and Poisson cohomology,"Andrés Pedroza, Eduardo Velasco-Barreras, Yury Vorobiev",2019-03-05,http://arxiv.org/abs/1903.01727v1,http://arxiv.org/pdf/1903.01727v1
1901.08904v2,Transverse generalized metrics and 2d sigma models,"Pavol Severa, Thomas Strobl",2019-01-25,http://arxiv.org/abs/1901.08904v2,http://arxiv.org/pdf/1901.08904v2
1901.04048v2,A family of integrable perturbed Kepler systems,"Anatol Odzijewicz, Aneta Sliżewska, Elwira Wawreniuk",2019-01-13,http://arxiv.org/abs/1901.04048v2,http://arxiv.org/pdf/1901.04048v2
1812.09703v2,"Coisotropic Triples, Reduction and Classical Limit","Marvin Dippell, Chiara Esposito, Stefan Waldmann",2018-12-23,http://arxiv.org/abs/1812.09703v2,http://arxiv.org/pdf/1812.09703v2
1812.08786v1,Topological geometric extension of Stokes-Dirac structures for global energy flows,"Gou Nishida, Bernhard Maschke",2018-12-05,http://arxiv.org/abs/1812.08786v1,http://arxiv.org/pdf/1812.08786v1
1811.11109v2,Hamiltonian Lie algebroids,"Christian Blohmann, Alan Weinstein",2018-11-27,http://arxiv.org/abs/1811.11109v2,http://arxiv.org/pdf/1811.11109v2
1811.04842v1,On LA-Courant algebroids and Poisson Lie 2-algebroids,Madeleine Jotz Lean,2018-11-12,http://arxiv.org/abs/1811.04842v1,http://arxiv.org/pdf/1811.04842v1
1811.03184v3,The Symmetric Representation of the Generalized Rigid Body Equations and Symplectic Reduction,Tomoki Ohsawa,2018-11-07,http://arxiv.org/abs/1811.03184v3,http://arxiv.org/pdf/1811.03184v3
1810.11742v2,Non-Commutative Integrability of the Grassmann Pentagram Map,Nicholas Ovenhouse,2018-10-28,http://arxiv.org/abs/1810.11742v2,http://arxiv.org/pdf/1810.11742v2
1810.04924v2,Polysymplectic Reduction and the Moduli Space of Flat Connections,Casey Blacker,2018-10-11,http://arxiv.org/abs/1810.04924v2,http://arxiv.org/pdf/1810.04924v2
1809.09020v2,Non-Abelian momentum polytopes for products of $CP ^2$,"James Montaldi, Amna Shaddad",2018-09-24,http://arxiv.org/abs/1809.09020v2,http://arxiv.org/pdf/1809.09020v2
1809.09007v2,Generalized point vortex dynamics on $CP ^2$,"James Montaldi, Amna Shaddad",2018-09-24,http://arxiv.org/abs/1809.09007v2,http://arxiv.org/pdf/1809.09007v2
1809.05738v2,Parallels between moduli of quiver representations and vector bundles over curves,Victoria Hoskins,2018-09-15,http://arxiv.org/abs/1809.05738v2,http://arxiv.org/pdf/1809.05738v2
1809.03536v2,Poisson geometry of the moduli of local systems on smooth varieties,"Tony Pantev, Bertrand Toen",2018-09-10,http://arxiv.org/abs/1809.03536v2,http://arxiv.org/pdf/1809.03536v2
1809.00034v2,Locally conformally symplectic reduction,Miron Stanciu,2018-08-31,http://arxiv.org/abs/1809.00034v2,http://arxiv.org/pdf/1809.00034v2
1808.10049v1,"Thick morphisms, higher Koszul brackets, and $L_{\infty}$-algebroids","Hovhannes Khudaverdian, Theodore Voronov",2018-08-29,http://arxiv.org/abs/1808.10049v1,http://arxiv.org/pdf/1808.10049v1
1808.08459v2,Chekanov's dichotomy in contact topology,"Daniel Rosen, Jun Zhang",2018-08-25,http://arxiv.org/abs/1808.08459v2,http://arxiv.org/pdf/1808.08459v2
1808.07506v3,Explicit constructions of quilts with seam condition coming from symplectic reduction,Nathaniel Bottman,2018-08-22,http://arxiv.org/abs/1808.07506v3,http://arxiv.org/pdf/1808.07506v3
1808.01769v2,Symplectic Reduction and the Lie--Poisson Shape Dynamics of $N$ Point Vortices on the Plane,Tomoki Ohsawa,2018-08-06,http://arxiv.org/abs/1808.01769v2,http://arxiv.org/pdf/1808.01769v2
1808.01003v3,Stacky Hamiltonian actions and symplectic reduction,"Benjamin Hoffman, Reyer Sjamaar, Chenchang Zhu",2018-08-02,http://arxiv.org/abs/1808.01003v3,http://arxiv.org/pdf/1808.01003v3
1807.09704v1,Generalized Kähler metrics from Hamiltonian deformations,Marco Gualtieri,2018-07-25,http://arxiv.org/abs/1807.09704v1,http://arxiv.org/pdf/1807.09704v1
1807.08801v1,Invariant measures for integrable spin chains and integrable discrete NLS,"Yannis Angelopoulos, Rowan Killip, Monica Visan",2018-07-23,http://arxiv.org/abs/1807.08801v1,http://arxiv.org/pdf/1807.08801v1
1807.06652v1,From modelling of systems with constraints to generalized geometry and back to numerics,"Vladimir Salnikov, Aziz Hamdouni",2018-07-17,http://arxiv.org/abs/1807.06652v1,http://arxiv.org/pdf/1807.06652v1
1807.05992v2,Stratification of singular hyperkahler quotients,Maxence Mayrand,2018-07-16,http://arxiv.org/abs/1807.05992v2,http://arxiv.org/pdf/1807.05992v2
1807.05891v1,Lie rackoids integrating Courant algebroids,"Camille Laurent-Gengoux, Friedrich Wagemann",2018-07-16,http://arxiv.org/abs/1807.05891v1,http://arxiv.org/pdf/1807.05891v1
1806.10431v2,Nonrational Symplectic Toric Reduction,"Fiammetta Battaglia, Elisa Prato",2018-06-27,http://arxiv.org/abs/1806.10431v2,http://arxiv.org/pdf/1806.10431v2
1806.01939v1,Stacks in Poisson Geometry,Joel Villatoro,2018-06-05,http://arxiv.org/abs/1806.01939v1,http://arxiv.org/pdf/1806.01939v1
1806.01755v3,"Averaging, symplectic reduction, and central extensions","Cheng Yang, Boris Khesin",2018-06-05,http://arxiv.org/abs/1806.01755v3,http://arxiv.org/pdf/1806.01755v3
1806.00684v3,Mayer-Vietoris property for relative symplectic cohomology,Umut Varolgunes,2018-06-02,http://arxiv.org/abs/1806.00684v3,http://arxiv.org/pdf/1806.00684v3
1805.02551v2,Hamiltonian actions of unipotent groups on compact KĂ¤hler manifolds,"Daniel Greb, Christian Miebach",2018-05-07,http://arxiv.org/abs/1805.02551v2,http://arxiv.org/pdf/1805.02551v2
1804.10815v4,On the standard Poisson structure and a Frobenius splitting of the basic affine space,"Jun Peng, Shizhuo Yu",2018-04-28,http://arxiv.org/abs/1804.10815v4,http://arxiv.org/pdf/1804.10815v4
1804.04949v1,Morse families and Dirac systems,"M. Barbero-Liñán, H. Cendra, E. García-Toraño Andrés, D. Martín de Diego",2018-04-13,http://arxiv.org/abs/1804.04949v1,http://arxiv.org/pdf/1804.04949v1
1804.03685v2,Symplectic reduction of Sasakian manifolds,"Indranil Biswas, Georg Schumacher",2018-04-09,http://arxiv.org/abs/1804.03685v2,http://arxiv.org/pdf/1804.03685v2
1803.07676v5,"Poisson geometry, monoidal Fukaya categories, and commutative Floer cohomology rings",James Pascaleff,2018-03-20,http://arxiv.org/abs/1803.07676v5,http://arxiv.org/pdf/1803.07676v5
1803.00080v2,On the relation of Lie algebroids to constrained systems and their BV/BFV formulation,"Noriaki Ikeda, Thomas Strobl",2018-02-28,http://arxiv.org/abs/1803.00080v2,http://arxiv.org/pdf/1803.00080v2
1802.06487v2,Poisson geometry and representations of PI 4-dimensional Sklyanin algebras,"Chelsea Walton, Xingting Wang, Milen Yakimov",2018-02-19,http://arxiv.org/abs/1802.06487v2,http://arxiv.org/pdf/1802.06487v2
1802.04091v2,On the contact geometry and the Poisson geometry of the ideal gas,"P. Fernandez de Cordoba, J. M. Isidro",2018-02-12,http://arxiv.org/abs/1802.04091v2,http://arxiv.org/pdf/1802.04091v2
1712.02784v1,Dirac Surfaces and Threefolds,Geoffrey Scott,2017-12-07,http://arxiv.org/abs/1712.02784v1,http://arxiv.org/pdf/1712.02784v1
1712.01659v1,Shifted Poisson geometry and meromorphic matrix algebras over an elliptic curve,"Zheng Hua, Alexander Polishchuk",2017-12-05,http://arxiv.org/abs/1712.01659v1,http://arxiv.org/pdf/1712.01659v1
1711.08310v2,The Local Structure of Generalized Contact Bundles,"Jonas Schnitzer, Luca Vitagliano",2017-11-22,http://arxiv.org/abs/1711.08310v2,http://arxiv.org/pdf/1711.08310v2
1711.05249v2,The local structure of generalized complex branes,Michael Bailey,2017-11-14,http://arxiv.org/abs/1711.05249v2,http://arxiv.org/pdf/1711.05249v2
1711.04028v3,The vector field of a rolling rigid body,George W. Patrick,2017-11-10,http://arxiv.org/abs/1711.04028v3,http://arxiv.org/pdf/1711.04028v3
1710.03057v2,Queer Poisson brackets,"Daniel Beltita, Tomasz Goliński, Alice-Barbara Tumpach",2017-10-09,http://arxiv.org/abs/1710.03057v2,http://arxiv.org/pdf/1710.03057v2
1709.07698v1,Lectures on shifted Poisson geometry,Pavel Safronov,2017-09-22,http://arxiv.org/abs/1709.07698v1,http://arxiv.org/pdf/1709.07698v1
1709.07420v1,Specialness and Isotriviality for Regular Algebraic Foliations,"Ekaterina Amerik, FrÃ©dÃ©ric Campana",2017-09-21,http://arxiv.org/abs/1709.07420v1,http://arxiv.org/pdf/1709.07420v1
1707.04478v3,Note on coisotropic Floer homology and leafwise fixed points,Fabian Ziltener,2017-07-14,http://arxiv.org/abs/1707.04478v3,http://arxiv.org/pdf/1707.04478v3
1706.08102v1,Algebraic symplectic reduction and quantization of singular spaces,Victor Palamodov,2017-06-25,http://arxiv.org/abs/1706.08102v1,http://arxiv.org/pdf/1706.08102v1
1706.07670v1,Simplicial toric varieties as leaf spaces,"Fiammetta Battaglia, Dan Zaffran",2017-06-22,http://arxiv.org/abs/1706.07670v1,http://arxiv.org/pdf/1706.07670v1
1706.07027v2,The Asymptotic Behavior of Finite Energy Symplectic Vortices with Admissible Metrics,"Bohui Chen, Bai-Ling Wang, Rui Wang",2017-06-21,http://arxiv.org/abs/1706.07027v2,http://arxiv.org/pdf/1706.07027v2
1706.05456v1,On the normality of the null-fiber of the moment map for $θ$- and tori representations,Michael Bulois,2017-06-17,http://arxiv.org/abs/1706.05456v1,http://arxiv.org/pdf/1706.05456v1
1705.08962v1,Deformations of coisotropic submanifolds in Jacobi manifolds,Alfonso Giuseppe Tortorella,2017-05-24,http://arxiv.org/abs/1705.08962v1,http://arxiv.org/pdf/1705.08962v1
1705.08299v1,Left-symmetric bialgebroids and their corresponding Manin triples,"Jiefeng Liu, Yunhe Sheng, Chengming Bai",2017-05-21,http://arxiv.org/abs/1705.08299v1,http://arxiv.org/pdf/1705.08299v1
1705.06601v3,Middle dimensional symplectic rigidity and its effect on Hamiltonian PDEs,Jaime Bustillo,2017-05-17,http://arxiv.org/abs/1705.06601v3,http://arxiv.org/pdf/1705.06601v3
1705.05007v1,Gauging as constraining: the universal generalised geometry action in two dimensions,"Athanasios Chatzistavrakidis, Andreas Deser, Larisa Jonke, Thomas Strobl",2017-05-14,http://arxiv.org/abs/1705.05007v1,http://arxiv.org/pdf/1705.05007v1
1704.04975v3,Poisson geometry of PI 3-dimensional Sklyanin algebras,"Chelsea Walton, Xingting Wang, Milen Yakimov",2017-04-17,http://arxiv.org/abs/1704.04975v3,http://arxiv.org/pdf/1704.04975v3
1704.03935v1,Dirac structures in nonequilibrium thermodynamics,"François Gay-Balmaz, Hiroaki Yoshimura",2017-04-12,http://arxiv.org/abs/1704.03935v1,http://arxiv.org/pdf/1704.03935v1
1704.03111v1,Deformations of Courant Algebroids and Dirac Structures via Blended Structures,Xiang Ji,2017-04-11,http://arxiv.org/abs/1704.03111v1,http://arxiv.org/pdf/1704.03111v1
1704.02655v2,$J$-holomorphic disks with pre-Lagrangian boundary conditions,Stefan MÃ¼ller,2017-04-09,http://arxiv.org/abs/1704.02655v2,http://arxiv.org/pdf/1704.02655v2
1703.10386v1,The moduli space of generalized quivers,Artur de Araujo,2017-03-30,http://arxiv.org/abs/1703.10386v1,http://arxiv.org/pdf/1703.10386v1
1703.08929v2,A perturbation theory approach to the stability of the Pais-Uhlenbeck oscillator,"Misael AvendaĂąo-Camacho, JosĂŠ A. Vallejo, Yury Vorobiev",2017-03-27,http://arxiv.org/abs/1703.08929v2,http://arxiv.org/pdf/1703.08929v2
1703.06287v1,Differential operators and contravariant derivatives in Poisson geometry,Yuji Hirota,2017-03-18,http://arxiv.org/abs/1703.06287v1,http://arxiv.org/pdf/1703.06287v1
1702.08837v1,Deformation of Dirac structures via $L_\infty$ algebras,"M. Gualtieri, M. Matviichuk, G. Scott",2017-02-28,http://arxiv.org/abs/1702.08837v1,http://arxiv.org/pdf/1702.08837v1
1702.06369v1,Contact geometric description of distributed-parameter port-Hamiltonian systems with respect to Stokes-Dirac structures and its information geometry,Shin-itiro Goto,2017-02-21,http://arxiv.org/abs/1702.06369v1,http://arxiv.org/pdf/1702.06369v1
1702.04123v1,The Gysin homomorphism for homogeneous spaces via residues - PhD Thesis,Magdalena Zielenkiewicz,2017-02-14,http://arxiv.org/abs/1702.04123v1,http://arxiv.org/pdf/1702.04123v1
1702.02626v2,Picard group and quantization of toric orbifolds,"Thomas Baier, JosĂŠ M. MourĂŁo, JoĂŁo P. Nunes",2017-02-08,http://arxiv.org/abs/1702.02626v2,http://arxiv.org/pdf/1702.02626v2
1702.01139v2,Constant Symplectic 2-groupoids,"Rajan Amit Mehta, Xiang Tang",2017-02-03,http://arxiv.org/abs/1702.01139v2,http://arxiv.org/pdf/1702.01139v2
1701.07985v1,Symplectic aspects of polar actions,"Xiaoyang Chen, Jianyu Ou",2017-01-27,http://arxiv.org/abs/1701.07985v1,http://arxiv.org/pdf/1701.07985v1
1701.03183v1,KĂ¤hler structures on spaces of framed curves,Tom Needham,2017-01-11,http://arxiv.org/abs/1701.03183v1,http://arxiv.org/pdf/1701.03183v1
1612.09289v3,Morita equivalences of vector bundles,"Matias del Hoyo, Cristian Ortiz",2016-12-29,http://arxiv.org/abs/1612.09289v3,http://arxiv.org/pdf/1612.09289v3
1612.06410v2,Geometric characterization of mixed quantum states,Hoshang Heydari,2016-12-19,http://arxiv.org/abs/1612.06410v2,http://arxiv.org/pdf/1612.06410v2
1612.03843v2,Multiplicity free quasi-Hamiltonian manifolds,Friedrich Knop,2016-12-12,http://arxiv.org/abs/1612.03843v2,http://arxiv.org/pdf/1612.03843v2
1612.00559v2,Poisson Geometry from a Dirac perspective,Eckhard Meinrenken,2016-12-02,http://arxiv.org/abs/1612.00559v2,http://arxiv.org/pdf/1612.00559v2
1611.04711v1,Groupoid equivariant prequantization,Derek Krepski,2016-11-15,http://arxiv.org/abs/1611.04711v1,http://arxiv.org/pdf/1611.04711v1
1611.01996v1,The Topology and Geometry of Hyperkähler Quotients,Jonathan Fisher,2016-11-07,http://arxiv.org/abs/1611.01996v1,http://arxiv.org/pdf/1611.01996v1
1611.02292v3,On higher Dirac structures,"Henrique Bursztyn, Nicolas Martinez Alba, Roberto Rubio",2016-11-07,http://arxiv.org/abs/1611.02292v3,http://arxiv.org/pdf/1611.02292v3
1611.01613v2,Multiplicative Nambu structures on Lie groupoids,Apurba Das,2016-11-05,http://arxiv.org/abs/1611.01613v2,http://arxiv.org/pdf/1611.01613v2
1610.09898v2,$G$-Invariant Deformations of Almost-Coupling Poisson Structures,"José Antonio Vallejo, Yury Vorobiev",2016-10-31,http://arxiv.org/abs/1610.09898v2,http://arxiv.org/pdf/1610.09898v2
1610.08121v2,Kirwan surjectivity for quiver varieties,"Kevin McGerty, Thomas Nevins",2016-10-25,http://arxiv.org/abs/1610.08121v2,http://arxiv.org/pdf/1610.08121v2
1609.05851v2,Three-Point Vortex Dynamics as a Lie-Poisson System,Antonio HernĂĄndez-GarduĂąo,2016-09-19,http://arxiv.org/abs/1609.05851v2,http://arxiv.org/pdf/1609.05851v2
1608.01482v3,Derived coisotropic structures I: affine case,"Valerio Melani, Pavel Safronov",2016-08-04,http://arxiv.org/abs/1608.01482v3,http://arxiv.org/pdf/1608.01482v3
1608.01585v3,Pre-Courant Algebroids,"Andrew James Bruce, Janusz Grabowski",2016-08-04,http://arxiv.org/abs/1608.01585v3,http://arxiv.org/pdf/1608.01585v3
1608.00103v2,From tools in symplectic and Poisson geometry to Souriau's theories of statistical mechanics and thermodynamics,Charles-Michel Marle,2016-07-30,http://arxiv.org/abs/1608.00103v2,http://arxiv.org/pdf/1608.00103v2
1607.04098v3,On the existence of closed magnetic geodesics via symplectic reduction,"Luca Asselle, Felix SchmĂ¤schke",2016-07-14,http://arxiv.org/abs/1607.04098v3,http://arxiv.org/pdf/1607.04098v3
1606.09269v3,Almost regular Poisson manifolds and their holonomy groupoids,"Iakovos Androulidakis, Marco Zambon",2016-06-29,http://arxiv.org/abs/1606.09269v3,http://arxiv.org/pdf/1606.09269v3
1606.07994v2,Isotropic submanifolds and coadjoint orbits of the Hamiltonian group,"François Gay-Balmaz, Cornelia Vizman",2016-06-26,http://arxiv.org/abs/1606.07994v2,http://arxiv.org/pdf/1606.07994v2
1606.02121v2,Quantized Weyl algebras at roots of unity,"Jesse Levitt, Milen Yakimov",2016-06-07,http://arxiv.org/abs/1606.02121v2,http://arxiv.org/pdf/1606.02121v2
1606.00847v2,On the Geometry of the Hamilton-Jacobi Equation and Generating Functions,"Sebastián Ferraro, Manuel de León, Juan Carlos Marrero, David Martín de Diego, Miguel Vaquero",2016-06-02,http://arxiv.org/abs/1606.00847v2,http://arxiv.org/pdf/1606.00847v2
1605.05386v3,Splitting theorems for Poisson and related structures,"Henrique Bursztyn, Hudson Lima, Eckhard Meinrenken",2016-05-17,http://arxiv.org/abs/1605.05386v3,http://arxiv.org/pdf/1605.05386v3
1605.03200v1,"Lie theory of vector bundles, Poisson geometry and double structures","Henrique Bursztyn, Alejandro Cabrera, Matias del Hoyo",2016-05-10,http://arxiv.org/abs/1605.03200v1,http://arxiv.org/pdf/1605.03200v1
1605.00411v3,Rigidity of integral coisotropic submanifolds of contact manifolds,Alfonso Giuseppe Tortorella,2016-05-02,http://arxiv.org/abs/1605.00411v3,http://arxiv.org/pdf/1605.00411v3
1604.07164v2,Lie groups in quasi-Poisson geometry and braided Hopf algebras,"Pavol Ševera, Fridrich Valach",2016-04-25,http://arxiv.org/abs/1604.07164v2,http://arxiv.org/pdf/1604.07164v2
1603.02753v1,Symplectic and Poisson derived geometry and deformation quantization,"T. Pantev, G. Vezzosi",2016-03-09,http://arxiv.org/abs/1603.02753v1,http://arxiv.org/pdf/1603.02753v1
1603.02585v5,Noncommutative discriminants via Poisson primes,"Bach Nguyen, Kurt Trampel, Milen Yakimov",2016-03-08,http://arxiv.org/abs/1603.02585v5,http://arxiv.org/pdf/1603.02585v5
1603.02299v2,Quantitative $h$-principle for isotropic embeddings and applications to $C^0$-symplectic geometry,"Lev Buhovsky, Jaime Bustillo, Emmanuel Opshtein",2016-03-07,http://arxiv.org/abs/1603.02299v2,http://arxiv.org/pdf/1603.02299v2
1602.02700v4,On dual pairs in Dirac Geometry,"Pedro Frejlich, Ioan Marcut",2016-02-08,http://arxiv.org/abs/1602.02700v4,http://arxiv.org/pdf/1602.02700v4
1601.04540v2,Jacobi bundles and the BFV-complex,"HÃ´ng VÃ¢n LÃª, Alfonso G. Tortorella, Luca Vitagliano",2016-01-18,http://arxiv.org/abs/1601.04540v2,http://arxiv.org/pdf/1601.04540v2
1601.00465v1,Nearly-integrable almost-symplectic Hamiltonian systems,"Francesco Fasso, Nicola Sansonetto",2016-01-04,http://arxiv.org/abs/1601.00465v1,http://arxiv.org/pdf/1601.00465v1
1512.04631v1,Symmetry reduction for central force problems,"Robert I McLachlan, Klas Modin, Olivier Verdier",2015-12-15,http://arxiv.org/abs/1512.04631v1,http://arxiv.org/pdf/1512.04631v1
1511.08108v1,"A Classification of Toric, Folded-Symplectic Manifolds",Daniel Hockensmith,2015-11-25,http://arxiv.org/abs/1511.08108v1,http://arxiv.org/pdf/1511.08108v1
1510.07271v1,Topics in Noncommutative Geometry,Francesco D'Andrea,2015-10-25,http://arxiv.org/abs/1510.07271v1,http://arxiv.org/pdf/1510.07271v1
1510.03115v1,Metaplectic-c Quantized Energy Levels of the Hydrogen Atom,Jennifer Vaughan,2015-10-12,http://arxiv.org/abs/1510.03115v1,http://arxiv.org/pdf/1510.03115v1
1510.01301v1,A Mirror Theorem for T-Equivariant Blowups,Jeff Brown,2015-10-05,http://arxiv.org/abs/1510.01301v1,http://arxiv.org/pdf/1510.01301v1
1509.08081v3,Poisson reduction as a coisotropic intersection,Pavel Safronov,2015-09-27,http://arxiv.org/abs/1509.08081v3,http://arxiv.org/pdf/1509.08081v3
1509.06406v3,Contraction of Hamiltonian $K$-spaces,"Joachim Hilgert, Christopher Manon, Johan Martens",2015-09-21,http://arxiv.org/abs/1509.06406v3,http://arxiv.org/pdf/1509.06406v3
1509.01946v2,Implicit Lagrange-Routh Equations and Dirac Reduction,"Eduardo García-Toraño Andrés, Tom Mestdag, Hiroaki Yoshimura",2015-09-07,http://arxiv.org/abs/1509.01946v2,http://arxiv.org/pdf/1509.01946v2
1508.07566v2,Brackets in representation algebras of Hopf algebras,"Gwenael Massuyeau, Vladimir Turaev",2015-08-30,http://arxiv.org/abs/1508.07566v2,http://arxiv.org/pdf/1508.07566v2
1508.07057v3,"Quantum groups, quantum tori, and the Grothendieck-Springer resolution","Gus Schrader, Alexander Shapiro",2015-08-28,http://arxiv.org/abs/1508.07057v3,http://arxiv.org/pdf/1508.07057v3
1508.06168v1,Dirac Geometry of the Holonomy Fibration,"Alejandro Cabrera, Marco Gualtieri, Eckhard Meinrenken",2015-08-25,http://arxiv.org/abs/1508.06168v1,http://arxiv.org/pdf/1508.06168v1
1508.00449v4,Dirichlet to Neumann operator for abelian Yang-Mills gauge fields,Homero G. Diaz-Marin,2015-08-03,http://arxiv.org/abs/1508.00449v4,http://arxiv.org/pdf/1508.00449v4
1507.05792v1,Poisson Hierarchy of Discrete Strings,"Theodora Ioannidou, Antti Niemi",2015-07-21,http://arxiv.org/abs/1507.05792v1,http://arxiv.org/pdf/1507.05792v1
1506.04024v2,A Lagrangian Neighbourhood Theorem for shifted symplectic derived schemes,"Dominic Joyce, Pavel Safronov",2015-06-12,http://arxiv.org/abs/1506.04024v2,http://arxiv.org/pdf/1506.04024v2
1506.03216v2,Poisson Geometry Related to Atiyah Sequences,"Kirill Mackenzie, Anatol Odzijewicz, Aneta Sliżewska",2015-06-10,http://arxiv.org/abs/1506.03216v2,http://arxiv.org/pdf/1506.03216v2
1504.04933v1,Symplectic reduction at zero angular momentum,"Joshua Cape, Hans-Christian Herbig, Christopher Seaton",2015-04-20,http://arxiv.org/abs/1504.04933v1,http://arxiv.org/pdf/1504.04933v1
1504.03963v2,The Siegel Upper Half Space is a Marsden-Weinstein Quotient: Symplectic Reduction and Gaussian Wave Packets,Tomoki Ohsawa,2015-04-15,http://arxiv.org/abs/1504.03963v2,http://arxiv.org/pdf/1504.03963v2
1504.00880v1,N-manifolds of degree 2 and metric double vector bundles,M. Jotz Lean,2015-04-03,http://arxiv.org/abs/1504.00880v1,http://arxiv.org/pdf/1504.00880v1
1502.05420v6,Dirac-Jacobi Bundles,Luca Vitagliano,2015-02-18,http://arxiv.org/abs/1502.05420v6,http://arxiv.org/pdf/1502.05420v6
1412.0564v2,Fréchet Lie algebroids and their cohomology,Kaveh Eftekharinasab,2014-12-01,http://arxiv.org/abs/1412.0564v2,http://arxiv.org/pdf/1412.0564v2
1411.6839v1,On hom-Lie algebras,"Yunhe Sheng, Zhen Xiong",2014-11-25,http://arxiv.org/abs/1411.6839v1,http://arxiv.org/pdf/1411.6839v1
1411.6309v1,On Legendrian foliations in contact manifolds II: Deformation theory,Yang Huang,2014-11-23,http://arxiv.org/abs/1411.6309v1,http://arxiv.org/pdf/1411.6309v1
1411.5870v1,Non-existence of certain singularities in Legendrian foliations,Yang Huang,2014-11-21,http://arxiv.org/abs/1411.5870v1,http://arxiv.org/pdf/1411.5870v1
1411.3227v2,Equivalences of coisotropic submanifolds,"Florian Schaetz, Marco Zambon",2014-11-12,http://arxiv.org/abs/1411.3227v2,http://arxiv.org/pdf/1411.3227v2
